"SeriesNumber","Order","Sensor1","Sensor2","Sensor3","Failure"
"13","70","75.37384848","43.48336794","31.40944366","false"
"13","71","76.01104945","41.81573652","30.43656631","false"
"13","72","77.11309837","40.44799955","29.57513098","false"
"13","73","75.83335471","40.51153719","30.18454482","false"
"13","74","74.21949091","40.99932364","30.57305426","false"
"13","75","72.51330711","41.43138600","30.73684396","false"
"13","76","72.11478332","42.13888338","31.22010866","false"
"13","77","71.30214063","42.54936006","31.34719683","false"
"13","78","69.63837487","43.09374563","31.46284470","false"
"13","79","68.31924233","43.86324351","32.15280844","false"
"13","80","67.48995721","43.95721356","32.70421926","false"
"13","81","69.71909208","42.58676631","31.97653124","false"
"13","82","68.08462056","42.77707157","32.67526505","false"
"13","83","66.29220471","43.04324957","33.44708203","false"
"13","84","66.07400629","43.12284897","34.31254714","false"
"13","85","67.76693468","41.81723883","33.16480873","false"
"13","86","67.06876090","42.23537123","33.56707721","false"
"13","87","65.88479055","42.41961574","34.50669013","false"
"13","88","65.87423017","43.30748287","35.33825674","false"
"13","89","64.48944166","43.75668575","35.54104398","false"
"13","90","66.08877061","42.11370973","34.74939060","false"
"13","91","64.37922836","42.22137765","35.45047584","false"
"13","92","62.88586400","42.38526523","35.69410860","false"
"13","93","61.58093701","43.32282481","35.97865561","false"
"13","94","63.78349985","41.97892628","34.82586898","false"
"13","95","63.33131940","42.03679141","35.23542241","false"
"13","96","63.05859319","42.78479681","35.40548867","false"
"13","97","65.41036425","41.18597169","34.42789445","false"
"13","98","65.38896061","42.16628761","34.90996122","false"
"13","99","64.36362331","43.15437199","35.80863848","false"
"13","100","64.13563883","44.03904285","35.85260381","false"
"13","101","65.54604509","42.95062503","35.08059973","false"
"13","102","65.00816174","43.73563942","35.82094607","false"
"13","103","66.45029723","42.42785930","35.32032084","false"
"13","104","66.37372932","43.38628446","35.76078583","false"
"13","105","64.47944704","44.13691695","36.19960882","false"
"13","106","65.18088581","42.67043571","35.58696653","false"
"13","107","64.45218546","43.02095440","35.77055536","false"
"13","108","65.65811594","41.60731279","35.34421969","false"
"13","109","65.20397122","42.55326707","35.80361677","false"
"13","110","64.70475145","43.53284948","36.22081609","false"
"13","111","64.31219664","44.16402630","36.97336555","false"
"13","112","66.37595788","42.76813731","36.01746505","false"
"13","113","65.73471930","43.57025706","36.83939875","false"
"13","114","64.21871982","44.06541481","36.87457210","false"
"13","115","62.62109714","44.65298590","37.71196274","false"
"13","116","61.73682115","44.95280805","38.14513351","false"
"13","117","61.57077472","45.52093825","38.95432677","false"
"13","118","60.28120594","45.64746807","38.95921724","false"
"13","119","62.05659496","44.24155488","38.45567381","false"
"13","120","60.06473653","44.77641666","39.35397746","false"
"13","121","58.91858125","45.64030701","40.10266944","false"
"13","122","58.35865267","46.61576279","41.10001017","false"
"13","123","57.05137526","47.09967289","41.13728034","false"
"13","124","55.71162726","47.53402785","42.09917957","false"
"13","125","54.23930455","47.76933208","42.86254668","false"
"13","126","54.06878289","47.81839507","43.63623995","false"
"13","127","52.77739070","48.15292376","44.55212765","false"
"13","128","52.50465315","48.95754619","45.50989126","false"
"13","129","51.55542057","49.42638652","46.49336367","false"
"13","130","52.82886022","47.96376744","45.47210647","false"
"13","131","52.36530490","48.32205440","46.32523551","false"
"13","132","51.67713994","48.68844882","47.05219338","false"
"13","133","51.03557803","49.06099823","47.24342001","false"
"13","134","50.19878044","49.11548035","47.65154746","false"
"13","135","51.96111854","47.22974497","47.36656284","false"
"13","136","51.53700714","47.50424693","48.02106376","false"
"13","137","49.71626978","47.61900005","48.82352969","false"
"13","138","48.25475416","47.82974415","49.21305174","false"
"13","139","46.74403415","48.25014497","50.08033504","false"
"13","140","45.02263523","48.40348296","51.01859611","false"
"13","141","43.30406665","48.57280029","51.61018928","false"
"13","142","43.11351149","49.09962188","52.19366571","false"
"13","143","41.25705184","49.33290668","53.07569783","false"
"13","144","42.59157613","47.77778864","52.02687921","false"
"13","145","42.58081083","48.16513327","52.80032142","false"
"13","146","41.48206423","48.66691702","52.82986821","false"
"13","147","40.70860782","48.80511856","53.23536144","false"
"13","148","38.89538391","49.62692488","53.72235458","false"
"13","149","37.44284784","50.08799621","54.07172781","true"
"14","1","98.41163542","50.26763542","20.28761203","false"
"14","2","96.73890017","50.98275940","20.39529455","false"
"14","3","96.25853427","51.11635137","20.77009785","false"
"14","4","94.64505768","51.73729571","20.87591201","false"
"14","5","96.43583085","50.45918174","20.22900533","false"
"14","6","95.13407100","51.02988821","20.47285651","false"
"14","7","95.69917940","49.16910691","19.78905897","false"
"14","8","95.43506740","49.75619853","20.14979052","false"
"14","9","93.61559184","49.90146882","20.19994983","false"
"14","10","95.06632544","48.25654126","19.17179764","false"
"14","11","93.75218917","49.24435865","19.77269696","false"
"14","12","92.12995908","49.79061060","20.45685609","false"
"14","13","90.53010987","50.25299159","21.19496418","false"
"14","14","90.03646808","50.96900502","21.52302829","false"
"14","15","89.96554190","51.69082441","22.31716651","false"
"14","16","89.92096941","52.27066427","23.28113534","false"
"14","17","89.17755446","53.15803573","23.29275710","false"
"14","18","88.70885975","53.63228705","23.52839973","false"
"14","19","90.84325539","51.71022561","22.31735924","false"
"14","20","90.67225024","51.83248487","22.42754605","false"
"14","21","89.78147462","51.99546865","23.33134479","false"
"14","22","91.87224657","50.46744198","22.73063926","false"
"14","23","90.11986145","50.68586225","23.20940405","false"
"14","24","89.81086132","51.59205573","23.25013962","false"
"14","25","92.08515566","49.63941156","22.55845347","false"
"14","26","91.21797626","50.28397141","23.28374612","false"
"14","27","92.88926139","48.83110773","22.07337534","false"
"14","28","91.68992144","49.74354338","22.26835429","false"
"14","29","90.89426404","50.57076992","22.79343706","false"
"14","30","93.26729358","49.52378742","22.29434893","false"
"14","31","95.67097670","48.00522919","21.35381315","false"
"14","32","94.23444769","48.76786232","22.03972909","false"
"14","33","94.16762928","48.91223154","22.08490388","false"
"14","34","92.23630510","49.52298339","22.24399943","false"
"14","35","91.73608297","50.22069343","22.62271630","false"
"14","36","91.00322976","50.57556962","23.55491801","false"
"14","37","90.96967743","50.91549472","23.69720185","false"
"14","38","89.50546232","51.68535828","23.79582666","false"
"14","39","91.09628913","50.18825440","23.31333148","false"
"14","40","89.20739298","50.28485709","24.20385240","false"
"14","41","88.19565367","51.03337027","24.43210130","false"
"14","42","89.34307178","49.08848922","23.89710454","false"
"14","43","88.39762087","49.34173831","24.16690720","false"
"14","44","90.67063716","47.73807030","23.54858234","false"
"14","45","90.36529968","48.08100798","24.35194505","false"
"14","46","89.29672457","48.25387908","24.81499448","false"
"14","47","87.72739352","48.92696462","24.88252981","false"
"14","48","87.30572289","49.71451902","25.30413693","false"
"14","49","85.75575896","50.37055246","25.67874119","false"
"14","50","84.54480648","50.83479923","25.79163282","false"
"14","51","83.73247886","50.93382462","25.97546526","false"
"14","52","85.62392753","49.27573186","25.13995646","false"
"14","53","85.38145254","49.79973757","25.91886376","false"
"14","54","83.91795347","50.79199506","26.53910957","false"
"14","55","82.88968514","50.81829655","27.11706770","false"
"14","56","82.79366635","51.73768721","28.06609169","false"
"14","57","81.20591208","51.84394065","28.97054241","false"
"14","58","82.17112373","50.67561577","28.00751014","false"
"14","59","82.10195860","51.63769292","28.80866915","false"
"14","60","81.27549235","51.65134576","29.36247310","false"
"14","61","80.28765936","52.30361854","30.33485117","false"
"14","62","80.01190152","53.11407232","31.31172823","false"
"14","63","78.66287941","53.44634742","31.81973732","false"
"14","64","79.21838303","52.24345303","31.38651499","false"
"14","65","80.83786034","51.04550369","30.41420290","false"
"14","66","82.38546308","49.82769666","29.47858558","false"
"14","67","82.09164064","50.80560693","30.00739033","false"
"14","68","80.69964589","50.96744565","30.86448048","false"
"14","69","81.33365544","49.60556439","29.63745948","false"
"14","70","80.72814615","50.05221684","29.67742098","false"
"14","71","79.38978031","50.42812454","30.08828206","false"
"14","72","77.84321025","51.08860552","30.84369330","false"
"14","73","76.10917331","51.28502318","31.80118720","false"
"14","74","74.97257452","51.49781053","32.48023872","false"
"14","75","73.63568202","51.82415771","32.81535806","false"
"14","76","75.99160500","50.38477356","32.03598382","false"
"14","77","74.08589381","51.13344174","32.91254314","false"
"14","78","73.05492186","51.57349348","32.97838310","false"
"14","79","72.15102134","51.89034690","33.01497149","false"
"14","80","74.01863420","50.86881471","31.92016551","false"
"14","81","73.93119985","51.55982183","32.57814476","false"
"14","82","72.40381379","52.06259196","32.79588173","false"
"14","83","74.67647534","50.50655675","31.98755391","false"
"14","84","74.59869855","51.31275998","32.59532130","false"
"14","85","73.44995129","52.18803240","33.02805532","false"
"14","86","72.44828777","52.27847621","33.77872583","false"
"14","87","71.94340978","52.91828226","34.29778639","false"
"14","88","71.78550539","53.74097360","34.98681820","false"
"14","89","70.08233103","54.20652025","35.75779405","false"
"14","90","69.22140338","55.10236873","36.04313753","false"
"14","91","69.80213154","53.99322215","35.01504425","false"
"14","92","71.19593544","52.75283657","34.04355111","false"
"14","93","71.07797636","53.22169920","35.02863321","false"
"14","94","69.41092868","53.44790602","35.79067900","false"
"14","95","68.54976498","53.65814196","35.80565108","false"
"14","96","66.56843541","54.54547565","36.14238446","false"
"14","97","64.96533783","54.86525121","36.94926720","false"
"14","98","63.43471461","55.51998449","37.80268949","false"
"14","99","63.42820595","56.08578696","37.87074983","false"
"14","100","61.63191294","57.05270418","37.93512104","false"
"14","101","59.69945199","58.01740163","38.51706978","false"
"14","102","58.96918323","58.15983710","38.55483034","false"
"14","103","58.27607044","58.94691182","39.54965621","false"
"14","104","57.62608407","59.22978303","40.50125648","true"
"15","1","99.84897295","50.33379554","20.79558622","false"
"15","2","101.17544104","48.87872060","19.79794089","false"
"15","3","103.20843770","47.43373299","19.02781753","false"
"15","4","101.84941526","48.36640522","19.28304674","false"
"15","5","101.17800830","49.15736692","19.42440347","false"
"15","6","99.44673610","49.60358015","20.01875702","false"
"15","7","98.85932400","49.79231259","20.81607208","false"
"15","8","100.09514555","48.75466900","20.43142809","false"
"15","9","99.38926995","49.09713109","20.64153387","false"
"15","10","98.17634681","49.71775834","20.88527867","false"
"15","11","97.35581022","49.95907722","20.95067989","false"
"15","12","96.90341810","50.88179335","21.60755621","false"
"15","13","96.76822994","51.74649352","21.82229545","false"
"15","14","96.16639004","52.55608590","22.49484238","false"
"15","15","95.38376993","53.02346429","22.69983750","false"
"15","16","93.49120954","53.69478452","22.85240836","false"
"15","17","93.02327834","54.65425308","23.65581681","false"
"15","18","91.31956536","55.33529142","24.12386168","false"
"15","19","92.20381041","53.82861474","23.55170463","false"
"15","20","92.16840568","54.73952303","24.10221338","false"
"15","21","90.45043228","55.00707827","24.77267499","false"
"15","22","89.74377636","55.97805035","25.68775475","false"
"15","23","89.42407154","56.58485006","26.08434349","false"
"15","24","89.23496749","57.06111135","26.83647075","false"
"15","25","89.12252322","57.62892703","27.72158385","false"
"15","26","88.74575330","58.57668978","28.37416931","false"
"15","27","87.18634835","58.71259496","28.91095803","false"
"15","28","86.59385650","59.36115110","29.86344649","false"
"15","29","87.69035824","58.32758688","29.20177826","false"
"15","30","86.60198065","58.96470684","29.48562747","false"
"15","31","85.05908753","59.36351377","30.28621775","false"
"15","32","84.95934740","60.15153655","30.60654487","false"
"15","33","83.80077388","60.62099848","30.63886097","false"
"15","34","85.66038108","59.05085832","29.95150460","false"
"15","35","84.23283700","59.15270487","30.33943013","false"
"15","36","83.75468457","60.08848214","31.10238587","false"
"15","37","83.50832525","60.77215798","31.85802238","false"
"15","38","82.83097307","60.82750177","32.38433217","false"
"15","39","82.59421482","61.62386913","33.10486508","false"
"15","40","81.00491599","61.94352736","33.21072177","false"
"15","41","83.33916532","60.36412910","32.23148571","false"
"15","42","83.19391732","60.84599869","32.97335775","false"
"15","43","82.77579350","61.27311108","33.41025396","false"
"15","44","81.92735548","61.37758438","33.94906131","false"
"15","45","81.57430461","62.15222500","34.90556946","false"
"15","46","81.41950961","62.18453013","35.70987172","false"
"15","47","80.49533535","62.82808526","36.06405306","false"
"15","48","80.06064613","63.02637217","36.15151220","false"
"15","49","79.57597590","63.67279650","36.85617679","false"
"15","50","78.82373135","63.72079305","37.29517021","false"
"15","51","78.45254181","64.41645357","38.22383179","false"
"15","52","78.35485150","65.10434194","38.77304511","false"
"15","53","77.37524919","66.09972365","39.21907604","false"
"15","54","76.79268885","66.89742810","39.22689069","false"
"15","55","75.89625824","67.84289225","39.42966939","false"
"15","56","75.19116211","68.38227028","39.83998046","false"
"15","57","74.02863237","68.52419056","39.89399250","false"
"15","58","75.40831003","67.36930950","38.82044358","false"
"15","59","73.88390347","67.39725141","39.50735262","false"
"15","60","72.88461353","67.57772496","40.35261606","false"
"15","61","71.73530572","68.22787775","40.40811167","false"
"15","62","69.75148245","68.73960820","40.72297556","true"
"16","1","100.65449062","48.61555030","19.44036619","false"
"16","2","99.56794041","49.51725299","20.41520312","false"
"16","3","100.60792925","48.28684598","19.84525869","false"
"16","4","99.41416014","48.50218823","20.45596429","false"
"16","5","98.97615921","49.27958415","21.19730429","false"
"16","6","97.72146870","50.27680240","21.56800202","false"
"16","7","96.74460356","50.31198897","21.64225237","false"
"16","8","98.71441275","48.68047784","20.43798701","false"
"16","9","99.69247169","47.11186383","19.58726462","false"
"16","10","98.25206197","47.78365040","19.85075484","false"
"16","11","97.67842396","48.36850707","20.23676330","false"
"16","12","99.02446936","47.19090153","19.43593391","false"
"16","13","97.78972835","47.55274564","20.05374953","false"
"16","14","97.19944309","48.15504944","20.76609613","false"
"16","15","99.14858779","46.89162504","20.18280214","false"
"16","16","99.02481794","47.39632027","20.99549115","false"
"16","17","98.33082480","48.12888988","21.36607523","false"
"16","18","99.75699744","46.85957353","20.32282883","false"
"16","19","98.54620526","47.04994035","21.25599797","false"
"16","20","100.06607486","45.49711469","20.50602886","false"
"16","21","98.61015440","45.80506498","21.09102871","false"
"16","22","100.11541511","44.00021605","20.51901592","false"
"16","23","101.68822849","42.62513280","20.10788288","false"
"16","24","99.81827631","43.18425309","20.91273086","false"
"16","25","99.04489276","43.91188435","21.54629407","false"
"16","26","99.66982019","42.55337462","20.78673667","false"
"16","27","99.14949685","43.41217112","21.62435821","false"
"16","28","99.00348145","43.60036060","21.66951906","false"
"16","29","100.64281796","42.51699497","20.72221300","false"
"16","30","98.91423831","42.91740633","20.77805396","false"
"16","31","97.01071219","43.75985492","21.08192403","false"
"16","32","96.86245763","44.09156757","21.79350888","false"
"16","33","94.96525207","44.10039321","22.56430122","false"
"16","34","94.39371403","44.29942318","23.25792112","false"
"16","35","96.13468622","43.08443849","22.63744876","false"
"16","36","96.84110966","41.96989627","21.89020782","false"
"16","37","96.50381341","42.18390925","22.50959164","false"
"16","38","97.45287112","40.28705411","22.10942653","false"
"16","39","95.49335501","40.94488915","22.11644248","false"
"16","40","94.77773540","41.94266005","22.16892361","false"
"16","41","94.34861188","42.68753182","22.79587244","false"
"16","42","96.67189730","40.80514653","22.37466662","false"
"16","43","94.79941238","41.06234373","22.61441331","false"
"16","44","94.16972401","42.05133605","23.23968220","false"
"16","45","96.03488439","40.63269808","22.71971439","false"
"16","46","95.40810188","41.18892816","23.46609190","false"
"16","47","94.84925859","41.93940389","23.99050844","false"
"16","48","97.18399306","40.45881112","23.68212687","false"
"16","49","98.61238203","38.57878288","23.17146775","false"
"16","50","96.88720494","39.47590697","23.25756510","false"
"16","51","95.17752247","39.76930013","24.06819860","false"
"16","52","93.66054581","40.34877242","24.84167360","false"
"16","53","92.83980228","40.83977879","25.81599422","false"
"16","54","91.56854190","41.61495033","26.04902633","false"
"16","55","90.13822020","41.82181428","26.56309693","false"
"16","56","89.30114300","41.99017406","27.43757561","false"
"16","57","88.00470931","42.88209237","27.47775194","false"
"16","58","87.03045711","43.53327410","27.85328898","false"
"16","59","86.85150893","43.71448200","28.27433707","false"
"16","60","85.85518088","44.00761232","29.24941143","false"
"16","61","86.35758744","42.94047094","28.25884349","false"
"16","62","85.50797981","43.74546053","29.15108858","false"
"16","63","84.48785240","44.17146103","30.03092013","false"
"16","64","83.13383181","45.13048409","30.80657360","false"
"16","65","83.85913544","43.95389564","30.31990001","false"
"16","66","82.64872557","44.93947825","31.04147889","false"
"16","67","81.69578147","45.93437666","31.94003663","false"
"16","68","81.47467147","46.07343704","32.50160477","false"
"16","69","79.98007686","46.79389122","33.25371020","false"
"16","70","79.58156201","46.97213839","33.48445327","false"
"16","71","79.25626000","47.42566758","34.46151963","false"
"16","72","80.07566446","45.51777070","33.43786908","false"
"16","73","79.20139308","46.31532299","33.67309125","false"
"16","74","79.83657681","45.23245313","33.00967823","false"
"16","75","79.53700416","45.54688032","33.51663253","false"
"16","76","81.83363672","43.71246171","33.21725140","false"
"16","77","80.30110786","44.48100062","33.54413070","false"
"16","78","81.97296610","43.09532098","32.88757317","false"
"16","79","81.95281398","43.29588348","33.45746403","false"
"16","80","81.05104411","43.92899613","34.42014648","false"
"16","81","80.18831492","44.82427541","35.09683072","false"
"16","82","78.32485428","45.75922402","35.79275063","false"
"16","83","79.28706054","44.57594520","35.52555653","false"
"16","84","77.86922729","44.75930569","36.49206637","false"
"16","85","76.87684101","45.50278877","37.34281874","false"
"16","86","76.39518520","45.63010812","38.34206411","false"
"16","87","74.54397896","46.25829567","38.69752389","false"
"16","88","72.66474599","46.65521972","38.69990884","false"
"16","89","71.50280939","47.60219213","39.02440294","false"
"16","90","70.22568356","47.64491900","39.22466953","false"
"16","91","69.02246219","48.35221164","39.54629466","false"
"16","92","67.97657696","48.89030640","40.30572743","false"
"16","93","66.67994365","48.90755582","41.02540155","false"
"16","94","65.60895923","49.90040486","41.99690096","false"
"16","95","65.21083758","50.22995440","42.64683764","true"
"17","1","98.23084582","50.53872858","20.68964798","false"
"17","2","96.90682801","51.29451433","20.74984406","false"
"17","3","95.51435586","51.92859004","20.96141612","false"
"17","4","94.97350860","52.61763423","21.02146782","false"
"17","5","93.90324322","53.36851540","21.58331869","false"
"17","6","93.16310211","53.54344966","22.09121820","false"
"17","7","95.47912714","51.96963917","21.35520129","false"
"17","8","95.15607929","52.47589479","22.32905994","false"
"17","9","94.84054452","52.81795063","23.04283772","false"
"17","10","94.50655799","53.13021071","23.60450619","false"
"17","11","94.15964774","53.47920073","24.00329244","false"
"17","12","95.38516031","52.46642846","23.35784760","false"
"17","13","94.86974713","53.41879941","24.17224186","false"
"17","14","94.49623574","53.59299632","25.00993333","false"
"17","15","95.70215591","52.58682043","24.25503210","false"
"17","16","94.70545250","53.49699332","24.27161114","false"
"17","17","94.60197344","53.77756980","24.48768099","false"
"17","18","92.87979946","54.69956348","25.19576747","false"
"17","19","92.18714100","55.26501218","25.88451055","false"
"17","20","91.76519536","55.63266215","26.77098774","false"
"17","21","90.43616935","56.46802128","26.98969085","false"
"17","22","89.67718381","56.99120366","27.66886380","false"
"17","23","89.20901981","57.82213384","27.68367439","false"
"17","24","87.95176444","57.88592946","28.21111427","false"
"17","25","89.05489080","56.37168413","27.83507565","false"
"17","26","88.32782967","56.75964042","27.89306585","false"
"17","27","86.95657870","57.16578706","28.75324797","false"
"17","28","85.32095304","57.54361730","29.26922016","false"
"17","29","83.68269801","58.03466263","29.88857173","false"
"17","30","82.73271024","58.69042737","30.81372242","false"
"17","31","81.80520201","59.63273563","31.62984042","false"
"17","32","84.27420813","58.21057927","31.14743851","false"
"17","33","85.64804567","57.08967429","30.82547998","false"
"17","34","85.40267747","57.64789248","31.42640533","false"
"17","35","83.82213792","58.40497731","31.80544906","false"
"17","36","83.78519912","58.80955864","31.98709283","false"
"17","37","83.41218136","59.70794978","32.53587016","false"
"17","38","81.90659996","60.57129533","33.44651013","false"
"17","39","80.13029588","60.68998439","34.18133850","false"
"17","40","78.60495842","61.09936257","34.35924670","false"
"17","41","78.43597466","61.86321291","34.36466168","false"
"17","42","77.39063707","62.83689654","34.88770048","false"
"17","43","76.97622125","63.42945098","35.77338816","false"
"17","44","75.69819128","63.52091186","36.11750204","false"
"17","45","75.11036457","63.52164799","36.35585031","false"
"17","46","73.17821225","63.96509286","36.52787045","false"
"17","47","72.52687763","64.93827744","36.86904806","false"
"17","48","71.60565394","65.09809945","37.31875915","false"
"17","49","73.55673662","63.54009546","36.25224107","false"
"17","50","74.84540081","62.28924872","35.48409071","false"
"17","51","74.59918155","62.39263805","36.41995003","false"
"17","52","75.10843933","61.12801415","35.98737343","false"
"17","53","73.22794036","61.80221146","36.13531735","false"
"17","54","72.26325817","62.06094581","37.00909274","false"
"17","55","71.66866011","62.50212172","37.47134383","false"
"17","56","70.97585137","62.56468844","38.46611321","false"
"17","57","69.31083485","62.66400026","39.38697481","false"
"17","58","68.53389946","63.34192468","39.68092066","false"
"17","59","68.22663893","63.61386884","39.96893544","false"
"17","60","67.94867876","63.79149393","40.24509801","true"
"18","1","99.21526631","50.90663208","20.87258239","false"
"18","2","98.55969843","51.16806682","21.25598419","false"
"18","3","98.38634653","51.88462820","21.79066135","false"
"18","4","100.41419746","50.39345914","21.53717958","false"
"18","5","100.22213428","50.91215641","22.38293765","false"
"18","6","99.22443759","51.44968897","22.48174107","false"
"18","7","98.11505139","52.11152456","22.88874819","false"
"18","8","98.75365147","51.01359847","21.95721338","false"
"18","9","100.55384690","49.33033977","21.52552425","false"
"18","10","100.19327505","49.79795517","22.19775842","false"
"18","11","98.63852025","50.04160931","23.18099652","false"
"18","12","97.61730443","50.48471042","23.79064064","false"
"18","13","96.41019727","51.31650632","24.16387362","false"
"18","14","95.87442087","52.04659832","25.03690587","false"
"18","15","95.42068526","52.30215960","25.70015065","false"
"18","16","95.07471852","53.00635635","26.42074107","false"
"18","17","93.14855030","53.04568022","26.89298018","false"
"18","18","92.57144002","53.39834811","27.00822155","false"
"18","19","91.81471688","54.26354157","27.65731284","false"
"18","20","91.71598279","55.05072942","28.31556068","false"
"18","21","91.45015106","55.59593312","28.40060492","false"
"18","22","90.11810382","56.58685877","29.03737600","false"
"18","23","89.39044897","57.45761367","29.22649106","false"
"18","24","88.67430409","57.98489778","29.32397287","false"
"18","25","87.12346923","58.16028803","29.83759950","false"
"18","26","86.73907547","58.57835904","30.20847670","false"
"18","27","88.44997011","57.01624013","29.63612915","false"
"18","28","86.51839738","57.41532947","30.03653717","false"
"18","29","85.95621437","58.06206911","30.13410560","false"
"18","30","86.93705641","56.97722557","29.68324043","false"
"18","31","87.93577025","55.03783422","28.63467954","false"
"18","32","89.33722223","53.66251825","27.78579252","false"
"18","33","89.13546259","53.80299326","27.86341323","false"
"18","34","89.88188822","52.16858041","27.23323849","false"
"18","35","88.64991576","52.81947320","27.29740774","false"
"18","36","89.99114185","51.74380682","26.20885502","false"
"18","37","89.77916709","52.35415492","26.91924669","false"
"18","38","89.69300386","52.99581987","27.36502352","false"
"18","39","90.40291259","51.75628155","26.68935846","false"
"18","40","89.58787933","52.36762476","27.51135086","false"
"18","41","88.74976290","53.18941684","27.57523531","false"
"18","42","88.08647959","54.09862470","27.74218208","false"
"18","43","87.29273400","54.96742250","28.49843745","false"
"18","44","87.17770678","55.75067320","28.99596361","false"
"18","45","88.30651812","54.27735907","27.92784480","false"
"18","46","90.13219040","52.87551402","27.32110685","false"
"18","47","88.70641323","52.92485334","27.95342931","false"
"18","48","87.60782006","53.64549020","28.41592337","false"
"18","49","86.13396812","54.14653856","29.07960624","false"
"18","50","88.41097375","52.39877773","28.04120196","false"
"18","51","88.20775481","53.23444723","28.45335780","false"
"18","52","88.13630545","54.04152983","29.24393581","false"
"18","53","88.06280985","54.25385421","29.91850089","false"
"18","54","90.56039670","52.55923093","28.95411434","false"
"18","55","89.02830792","52.69545752","29.34281521","false"
"18","56","88.93636522","53.53809086","29.36896111","false"
"18","57","91.33131987","52.28450673","28.26296905","false"
"18","58","89.48548970","52.37036163","28.81094258","false"
"18","59","88.26186413","52.85216704","28.82047927","false"
"18","60","90.20931414","51.07617659","27.80682586","false"
"18","61","88.39548999","51.92662854","28.30122026","false"
"18","62","87.06282304","52.56177892","28.42600992","false"
"18","63","85.41896095","53.07499985","29.06765077","false"
"18","64","84.83071762","53.57311603","29.48031264","false"
"18","65","84.55746849","54.54911765","29.55520673","false"
"18","66","82.66108072","54.89881820","29.60856611","false"
"18","67","80.68921108","55.14156294","30.10143460","false"
"18","68","80.62548208","55.58056682","30.19107205","false"
"18","69","78.97543200","56.53783931","30.93623199","false"
"18","70","77.88415467","56.67452580","31.70789093","false"
"18","71","76.72052497","56.80093479","31.82073911","false"
"18","72","74.94239722","56.80349831","32.10471830","false"
"18","73","74.49131428","56.96940708","32.58509678","false"
"18","74","75.67719790","55.12004123","32.12495446","false"
"18","75","74.43734935","56.08858190","32.51436683","false"
"18","76","73.63206343","56.65021094","32.82525289","false"
"18","77","73.07826454","56.92091403","33.00969044","false"
"18","78","72.03765080","57.41286660","33.76025126","false"
"18","79","70.24071910","57.75793554","34.36544420","false"
"18","80","69.11791576","58.51929475","34.96871288","false"
"18","81","67.78279836","59.11474678","35.81245150","false"
"18","82","67.66651467","59.65736509","36.05565978","false"
"18","83","67.35514769","60.52568993","36.10172663","false"
"18","84","69.71502699","59.10610624","35.50221158","false"
"18","85","68.64845587","59.85817957","36.07913853","false"
"18","86","68.17028681","60.70279629","36.08083554","false"
"18","87","67.04212629","61.59437093","36.85425860","false"
"18","88","66.60971014","62.57427036","37.75535426","false"
"18","89","65.37237711","62.72230678","37.97619080","false"
"18","90","64.13238563","62.90637965","38.21018767","false"
"18","91","65.23596583","61.36349813","37.25023543","false"
"18","92","63.26228804","61.89913642","37.72238050","false"
"18","93","63.11891285","62.74513694","37.76143000","false"
"18","94","61.24915904","63.58205363","37.89628273","false"
"18","95","61.10681254","63.75466914","38.84174006","false"
"18","96","60.72281207","64.63251654","39.79831894","false"
"18","97","59.98045052","64.96192582","40.51606787","true"
"19","1","99.01992140","50.20922654","20.06427590","false"
"19","2","99.74567698","48.21589079","18.87123857","false"
"19","3","101.50708318","46.68277773","17.71531726","false"
"19","4","100.46385911","46.85765926","17.91169100","false"
"19","5","101.17521836","44.98468477","16.88270309","false"
"19","6","99.22802183","45.09859316","17.39203563","false"
"19","7","97.76385030","45.31643584","17.93046468","false"
"19","8","98.30648535","44.18787265","17.03704621","false"
"19","9","96.76776713","44.94132979","17.34594399","false"
"19","10","95.79354071","45.31440059","18.00840703","false"
"19","11","95.14181698","46.30346020","18.89812559","false"
"19","12","93.73321219","47.05967476","19.63476203","false"
"19","13","92.19370546","47.16631399","19.74707903","false"
"19","14","91.00380880","47.54736670","20.40000547","false"
"19","15","90.13153129","48.10639744","21.19835831","false"
"19","16","88.86108050","48.51383742","21.35482324","false"
"19","17","88.68256091","49.50383463","21.76369431","false"
"19","18","87.13057601","50.16992433","21.81532724","false"
"19","19","86.97456332","50.71827800","22.64947727","false"
"19","20","88.44511814","49.05066211","22.13728419","false"
"19","21","86.94083037","49.54261346","22.81217192","false"
"19","22","84.98760416","49.74335690","23.19210116","false"
"19","23","84.29011751","50.60548200","23.30469145","false"
"19","24","82.32713270","51.22347655","24.01193772","false"
"19","25","81.06476475","51.26684558","24.97150544","false"
"19","26","82.58096912","49.66339990","23.87310204","false"
"19","27","81.84113140","50.09686091","23.98878433","false"
"19","28","81.69396753","50.92574734","24.54173879","false"
"19","29","80.67912765","51.47054618","24.86635046","false"
"19","30","82.07163772","49.56190318","24.60240362","false"
"19","31","81.72991645","50.19120497","24.92168018","false"
"19","32","80.24265258","51.02558269","25.26090212","false"
"19","33","78.70237994","51.59633007","26.00253369","false"
"19","34","80.24676787","50.57475428","24.96054706","false"
"19","35","79.05336014","51.34466311","25.70431682","false"
"19","36","80.16844634","50.33078341","24.54796470","false"
"19","37","82.17414075","49.07942643","23.57375657","false"
"19","38","82.91293649","48.05964805","22.54763865","false"
"19","39","83.61776147","46.21039350","21.69030387","false"
